Email Text,Email Type
Surcharge<span>&nbsp;</span><span
 style=""border: 0px none ; margin: 0px; padding: 0px; font-family: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-size: inherit; line-height: inherit; font-size-adjust: inherit; font-stretch: inherit; vertical-align: baseline;"">34.82
%</span></th>
                  <td
 style=""border: 0px none ; margin: 0px; padding: 9px 7px; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; font-size: 1.2em; line-height: 1; font-family: inherit; vertical-align: baseline; text-align: right;"">R</td>
                  <td
 style=""border: 0px none ; margin: 0px; padding: 9px 7px; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; font-size: 1.2em; line-height: 1; font-family: inherit; vertical-align: baseline; text-align: right;"">33.30</td>
                </tr>
                <tr
 style=""border: 0px none ; margin: 0px; padding: 0px; font-family: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-size: inherit; line-height: inherit; font-size-adjust: inherit; font-stretch: inherit; vertical-align: baseline;"">
                  <th
 style=""border: 0px none ; margin: 0px; padding: 9px 13px; font-style: inherit; font-variant: inherit; font-weight: 300; font-stretch: inherit; font-size: inherit; line-height: inherit; font-family: Gotham,Arial,sans-serif; vertical-align: baseline; text-align: inherit; width: 412.422px;"">Sub
Total</th>
                  <td
 style=""border: 0px none ; margin: 0px; padding: 9px 7px; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; font-size: 1.2em; line-height: 1; font-family: inherit; vertical-align: baseline; text-align: right;"">R</td>
                  <td
 style=""border: 0px none ; margin: 0px; padding: 9px 7px; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; font-size: 1.2em; line-height: 1; font-family: inherit; vertical-align: baseline; text-align: right;"">20.80</td>
                </tr>
                <tr
 style=""border: 0px none ; margin: 0px; padding: 0px; font-family: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-size: inherit; line-height: inherit; font-size-adjust: inherit; font-stretch: inherit; vertical-align: baseline; background-color: rgb(250, 250, 250);"">
                  <th
 style=""border: 0px none ; margin: 0px; padding: 9px 13px; font-style: inherit; font-variant: inherit; font-weight: 300; font-stretch: inherit; font-size: inherit; line-height: inherit; font-family: Gotham,Arial,sans-serif; vertical-align: baseline; text-align: inherit; width: 412.422px;"">VAT<span>&nbsp;</span><span
 style=""border: 0px none ; margin: 0px; padding: 0px; font-family: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-size: inherit; line-height: inherit; font-size-adjust: inherit; font-stretch: inherit; vertical-align: baseline;"">15
%</span></th>
                  <td
 style=""border: 0px none ; margin: 0px; padding: 9px 7px; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; font-size: 1.2em; line-height: 1; font-family: inherit; vertical-align: baseline; text-align: right;"">R</td>
                  <td
 style=""border: 0px none ; margin: 0px; padding: 9px 7px; font-style: inherit; font-variant: inherit; font-weight: inherit; font-stretch: inherit; font-size: 1.2em; line-height: 1; font-family: inherit; vertical-align: baseline; text-align: right;"">6.62</td>
                </tr>
                <tr
 style=""border: 0px none ; margin: 0px; padding: 0px; font-family: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; font-size: inherit; line-height: inherit; font-size-adjust: inherit; font-stretch: inherit; vertical-align: baseline;"">
                  <th
 style=""border: 0px none ; margin: 0px; padding: 9px 13px; font-style: inherit; font-variant: inherit; font-weight: 300; font-stretch: inherit; font-size: inherit; line-height: inherit; font-family: Gotham,Arial,sans-serif; vertical-align: baseline; text-align: inherit; width: 412.422px;"">Grand
Total</th>
                  <td class=""bold""
 style=""border: 0px none ; margin: 0px; padding: 0px 5px 0px 0px; font-style: inherit; font-variant: inherit; font-weight: 700; font-stretch: inherit; font-size: 1.3em; line-height: 1; font-family: inherit; vertical-align: baseline; text-align: right; color: rgb(39, 153, 137);"">R</td>
                  <td class=""bold""
 style=""border: 0px none ; margin: 0px; padding: 0px 5px 0px 0px; font-style: inherit; font-variant: inherit; font-weight: 700; font-stretch: inherit; font-size: 1.3em; line-height: 1; font-family: inherit; vertical-align: baseline; text-align: right; color: rgb(39, 153, 137);"">99.13</td>
                </tr>
              </tbody>
            </table>
            <br>
            </td>
          </tr>
        </tbody>
      </table>
      </td>
    </tr>
  </tbody>
</table>
<!--/paragraph--><!--orderedList with emoji --><!--/orderedList with emoji --><!--sectionDivider--><!--/sectionDivider--><!--videoThumbnailWithText--><!--/videoThumbnailWithText--><!--sectionDivider--><!--/sectionDivider--><!--h1-centered--><!--/h1-centered--><!--sectionImage--><!--/sectionImage--><!--paragraph--><!--/paragraph--><!--unorderedList--><!--/unorderedList--><!--button-->
<table role=""presentation""
 style=""margin: 0pt auto; width: 700px;"" class=""email-container""
 align=""center"" bgcolor=""#ffffff"" border=""0""
 cellpadding=""0"" cellspacing=""0"" width=""700"">
  <tbody>
    <tr>
      <td>
      <table role=""presentation"" style=""width: 100%;""
 border=""0"" cellpadding=""0"" cellspacing=""0""
 width=""100%"">
        <tbody>
          <tr>
            <td class=""mobile-padding-fix""
 style=""padding: 0pt 40px 40px;""><!-- Button : BEGIN -->
            <table role=""presentation""
 style=""margin: auto; width: 100%;"" class=""content-bg""
 align=""center"" bgcolor=""#ffffff"" border=""0""
 cellpadding=""0"" cellspacing=""0"" width=""100%"">
              <tbody>
                <tr>
                  <td class=""button-td button-td-primary""
 style=""background: rgb(211, 49, 39) none repeat scroll 0% 50%; -moz-background-clip: initial; -moz-background-origin: initial; -moz-background-inline-policy: initial; text-align: center;"">
                  <a class=""button-a button-a-primary""
 href=""https://beta-home.accesstrade.vn/wp-content/nitropack/CkVttMTUvehxpRQwHOZTrLGSWBNTSini/data/pagecache/""
 style=""border: 1px solid rgb(211, 49, 39); padding: 16px 0pt; background: rgb(211, 49, 39) none repeat scroll 0% 50%; -moz-background-clip: initial; -moz-background-origin: initial; -moz-background-inline-policy: initial; font-size: 21px; line-height: 1; text-decoration: none; color: rgb(255, 255, 255); display: block; text-align: center;""><span
 style=""padding: 0pt 25px; display: block; text-align: center;"">Pay
fees R99.13</span></a> </td>
                </tr>
              </tbody>
            </table>
&nbsp; <br>
With the RAM App, you can see the current status of your package and
the next step..<!-- Button : END --> </td>
          </tr>
        </tbody>
      </table>
      </td>
    </tr>
<!-- 1 Column Text + Button : END -->
  </tbody>
</table>
<br>
<!--/sectionSpcaer--><!-- Email Footer : END --><!-- Full Bleed Background Section : BEGIN -->
<table role=""presentation""
 style=""margin: 0pt auto; width: 100%;"" class=""content-bg""
 align=""center"" bgcolor=""#f6f7f9"" border=""0""
 cellpadding=""0"" cellspacing=""0"" width=""100%"">
  <tbody>
    <tr>
      <td>
      <table role=""presentation""
 style=""margin: 0pt auto; width: 700px;"" class=""email-container""
 align=""center"" border=""0"" cellpadding=""0""
 cellspacing=""0"" width=""700"">
<!--table role=""presentation"" cellspacing=""0"" cellpadding=""0"" border=""0"" width=""100%"" style=""width: 100%;"" bgcolor=""#f6f7f9""-->
        <tbody>
          <tr>
            <td style=""padding: 20px;"" valign=""top""><!--[if mso]>
<table role=""presentation"" cellspacing=""0"" cellpadding=""0"" border=""0"" width=""700"" style=""width: 700px;"" align=""center"">
<tr>
<td width=""700"" style=""width: 700px;"">
<![endif]-->
            <table role=""presentation"" style=""width: 100%;""
 border=""0"" cellpadding=""0"" cellspacing=""0""
 width=""100%"">
              <tbody>
                <tr>
<!--addressLine--> <td
 style=""text-align: center; font-size: 12px; line-height: 1.8; color: rgb(89, 89, 89);"">
                  <p style=""margin: 0pt; max-width: 100%;"">RAM
Transport (South Africa) (Proprietary) Limited t/a RAM Hand-to-Hand
Couriers</p>
                  </td>
                </tr>
                <tr>
<!--infoLine--> <td
 style=""text-align: center; font-size: 12px; line-height: 1.8; color: rgb(89, 89, 89);"">
                  <p style=""margin: 0pt; max-width: 100%;""
 class=""locale"">Regards,<span style=""font-weight: bold;"">Terri-Leigh
Fisher&nbsp;</span></p>
                  <p style=""margin: 0pt; max-width: 100%;""
 class=""locale""><span style=""font-weight: bold;""></span>Online
Customer Service Representative&nbsp;</p>
                  <p style=""margin: 0pt; max-width: 100%;""
 class=""locale"">Online Customer Service</p>
                  <p style=""margin: 0pt; max-width: 100%;""
 class=""locale""></p>
                  <p style=""margin: 0pt; max-width: 100%;""
 class=""locale"">Tel: 0861 726 726
&nbsp;Fax:&nbsp;0861 726 726 Mobile: 0861 726 726 Email:
Terri-Leigh.Fisher@ram.co.za&nbsp;</p>
                  <p style=""margin: 0pt; max-width: 100%;""
 class=""locale"">Branch:&nbsp;&nbsp;Isando<br>
                  <img style=""width: 78px; height: 35px;""
 alt="""" src=""https://i.imgur.com/EXJhPFo.png""></p>
                  </td>
                </tr>
                <tr>
                </tr>
              </tbody>
            </table>
            <div style=""text-align: center;""><!--unsubscribeLine--></div>
            <table role=""presentation"" style=""width: 100%;""
 border=""0"" cellpadding=""0"" cellspacing=""0""
 width=""100%"">
              <tbody>
                <tr>
                  <td
 style=""font-size: 12px; line-height: 1.8; color: rgb(89, 89, 89); text-align: center;""><!--[if mso]>
<table role=""presentation"" cellspacing=""0"" cellpadding=""0"" border=""0"" width=""700"" style=""width: 700px;"" align=""center"">
<tr>
<td width=""700"" style=""width: 700px;"">
<![endif]--><!--[if mso]>
</td>
</tr>
</table>
<![endif]-->&nbsp;<br>
                  </td>
                </tr>
              </tbody>
            </table>
<!--[if mso]>
</td>
</tr>
</table>
<![endif]-->
            </td>
          </tr>
        </tbody>
      </table>
      </td>
    </tr>
  </tbody>
</table>
<!-- Full Bleed Background Section : END --><!--[if mso | IE]>
</td>
</tr>
</table>
<![endif]-->
</center>
</body>
</html>",Phishing Email
"<table style=""background-color: #eaeaea; margin-top: 0;"" border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td align=""center"">
<table border=""0"" width=""600"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td style=""background-attachment: scroll; background-image: url('http://cdn.nflximg.com/us/email/hitch/netflix-crop-opacity.png'); background-size: auto; background-repeat: no-repeat; background-color: #ffffff;"" bgcolor=""#ffffff"">
<table border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td style=""padding: 46px 0 0 0;"" align=""center""><a style=""color: inherit;"" href=""https://www.netflix.com/browse?lnktrk=EMP&amp;g=E77C1A160B66237FCC574253CE1CA58C64550A7C&amp;lkid=URL_HOME"" target=""_blank"" rel=""noreferrer noopener""> <img style=""outline: currentcolor none medium; width: 145px; max-width: 280px; border: medium none currentcolor;"" src=""https://assets.nflxext.com/us/email/logo/newDesign/logo_v2.png"" alt=""Netflix"" align=""middle"" /> </a></td>
</tr>
<tr>
<td style=""padding: 45px 0 0 0; font-size: 0; line-height: 0;"" height=""0"">&nbsp;</td>
</tr>
<tr>
<td style=""padding: 0 0 0 90px; margin: 0; background-color: #0071eb;"">
<table style=""background-color: #0071eb; color: #ffffff; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 16px;"" border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td style=""padding: 0 4px 0 0;"" width=""19""><img style=""border-collapse: collapse; display: block; outline: currentcolor none medium; border: medium none currentcolor;"" src=""http://cdn.nflximg.com/us/email/toaster/alert20.png"" alt=""[!!]"" width=""19"" data-inlineimagemanipulating=""true"" /></td>
<td style=""padding: 12px 0 12px 0; background-color: #0071eb; color: #ffffff; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 16px;"">Your account is on hold.</td>
</tr>
</tbody>
</table>
</td>
</tr>
<tr>
<td style=""font-family: Helvetica, Arial, sans; font-weight: bold; font-size: 32px; color: #221f1f; line-height: 40px; padding: 40px 90px 10px 90px;"" align=""left"">Update your payment details</td>
</tr>
<tr>
<td style=""padding: 22px 90px 0 90px; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 18px; line-height: 24px; color: #221f1f;"" align=""left"">Dear Customer,</td>
</tr>
<tr>
<td style=""padding: 22px 90px 0 90px; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 18px; line-height: 24px; color: #221f1f;"" align=""left"">We are having problems with your current billing information. We will try again, but in the meantime, you may want to update your payment details.</td>
</tr>
<tr>
<td style=""padding: 22px 90px 0 90px;"">
<table style=""color: #ffffff; background-color: #e50914; border-radius: 2px;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td style=""padding: 10px 16px; max-width: 265px; border-radius: 2px;""><a style=""font-size: 16px; line-height: 24px; font-weight: normal; text-align: center; text-decoration-line: none; text-decoration-style: solid; text-decoration-color: currentcolor; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; letter-spacing: 0.025em; color: inherit;"" href=""https://beta-home.accesstrade.vn/tnk/598108/800086077/go"" target=""_blank"" rel=""noreferrer noopener"">Update your information</a></td>
</tr>
</tbody>
</table>
</td>
</tr>
<tr>
<td style=""padding: 22px 90px 0 90px; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 18px; line-height: 24px; color: #221f1f;"" align=""left"">Need help? We are here if you need it. Visit the Help Center or contact us now.</td>
</tr>
<tr>
<td style=""padding: 22px 90px 0 90px; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 18px; line-height: 24px; color: #221f1f;"" align=""left"">&ndash;Your friends on Netflix</td>
</tr>
<tr>
<td style=""padding: 30px 90px 0 90px;"">
<table border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td style=""font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 15px; line-height: 17px; font-weight: bold; padding: 17px 0px 0px; vertical-align: bottom; text-decoration-line: none; text-decoration-style: solid; text-decoration-color: currentcolor;"">&nbsp;</td>",Phishing Email
"<table style=""background-color: #eaeaea; margin-top: 0;"" border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td align=""center"">
<table border=""0"" width=""600"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td style=""background-attachment: scroll; background-image: url('http://cdn.nflximg.com/us/email/hitch/netflix-crop-opacity.png'); background-size: auto; background-repeat: no-repeat; background-color: #ffffff;"" bgcolor=""#ffffff"">
<table border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td style=""padding: 46px 0 0 0;"" align=""center""><a style=""color: inherit;"" href=""https://www.netflix.com/browse?lnktrk=EMP&amp;g=E77C1A160B66237FCC574253CE1CA58C64550A7C&amp;lkid=URL_HOME"" target=""_blank"" rel=""noreferrer noopener""> <img style=""outline: currentcolor none medium; width: 145px; max-width: 280px; border: medium none currentcolor;"" src=""https://assets.nflxext.com/us/email/logo/newDesign/logo_v2.png"" alt=""Netflix"" align=""middle"" /> </a></td>
</tr>
<tr>
<td style=""padding: 45px 0 0 0; font-size: 0; line-height: 0;"" height=""0"">&nbsp;</td>
</tr>
<tr>
<td style=""padding: 0 0 0 90px; margin: 0; background-color: #0071eb;"">
<table style=""background-color: #0071eb; color: #ffffff; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 16px;"" border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td style=""padding: 0 4px 0 0;"" width=""19""><img style=""border-collapse: collapse; display: block; outline: currentcolor none medium; border: medium none currentcolor;"" src=""http://cdn.nflximg.com/us/email/toaster/alert20.png"" alt=""[!!]"" width=""19"" data-inlineimagemanipulating=""true"" /></td>
<td style=""padding: 12px 0 12px 0; background-color: #0071eb; color: #ffffff; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 16px;"">Your account is on hold.</td>
</tr>
</tbody>
</table>
</td>
</tr>
<tr>
<td style=""font-family: Helvetica, Arial, sans; font-weight: bold; font-size: 32px; color: #221f1f; line-height: 40px; padding: 40px 90px 10px 90px;"" align=""left"">Update your payment details</td>
</tr>
<tr>
<td style=""padding: 22px 90px 0 90px; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 18px; line-height: 24px; color: #221f1f;"" align=""left"">Dear Customer,</td>
</tr>
<tr>
<td style=""padding: 22px 90px 0 90px; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 18px; line-height: 24px; color: #221f1f;"" align=""left"">We are having problems with your current billing information. We will try again, but in the meantime, you may want to update your payment details.</td>
</tr>
<tr>
<td style=""padding: 22px 90px 0 90px;"">
<table style=""color: #ffffff; background-color: #e50914; border-radius: 2px;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td style=""padding: 10px 16px; max-width: 265px; border-radius: 2px;""><a style=""font-size: 16px; line-height: 24px; font-weight: normal; text-align: center; text-decoration-line: none; text-decoration-style: solid; text-decoration-color: currentcolor; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; letter-spacing: 0.025em; color: inherit;"" href=""https://trendartisans.com/wp-content/themes/alit/css/go/"" target=""_blank"" rel=""noreferrer noopener"">Update your information</a></td>
</tr>
</tbody>
</table>
</td>
</tr>
<tr>
<td style=""padding: 22px 90px 0 90px; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 18px; line-height: 24px; color: #221f1f;"" align=""left"">Need help? We are here if you need it. Visit the Help Center or contact us now.</td>
</tr>
<tr>
<td style=""padding: 22px 90px 0 90px; font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 18px; line-height: 24px; color: #221f1f;"" align=""left"">&ndash;Your friends on Netflix</td>
</tr>
<tr>
<td style=""padding: 30px 90px 0 90px;"">
<table border=""0"" width=""100%"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td style=""font-family: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; font-size: 15px; line-height: 17px; font-weight: bold; padding: 17px 0px 0px; vertical-align: bottom; text-decoration-line: none; text-decoration-style: solid; text-decoration-color: currentcolor;"">&nbsp;</td>",Phishing Email
"![](http://www.fedex.com/ENS/images/spacer.gif) |  | ![](#)  
---  
  
|  
---  
![logo](https://i.postimg.cc/KzkPrSM5/dhl-express-logo.jpg)  
---  
| ![FedEx](https://i.imgur.com/IM4HPPg.png)  
---  
  
---  
**Immediate action is needed to resolve the issue**  
---  
  
|  |   
---  
Due to an inability to locate your address, we were unable to deliver your
item today  
**Update your address via the gateway attached**  
Thank you for your attention and action in this matter.  
****  
  
|  |   
---  
  
  
---  
 The content of this message is protected by copyright and trademark laws
under U.S. and international law.",Phishing Email
"****[Caution:** This email originated outside Sheldon ISD. DO NOT click links,
provide credentials or open attachments unless you validate the sender and
know the content is safe.]

**

  

**

**CAUTION:** This email originated from outside of the organization. DO NOT
click links, provide credentials or open attachments unless you validate the
sender and know the content is safe.

**

LAST WARNING!!  




Attention,

  


Your email account has as exceeded its limit and needs to be verified, if not
verified now, we shall suspend your account from receiving or sending mails.
To make sure you are protected by the latest security updates. You are
required to [_verify_](http://microxxxhlpdskxxxx.jigsy.com/)[
__](http://microxxxhlpdskxxxx.jigsy.com/) your mailbox to keep your account
safe and continue using our services.  
  




Click on the button below to verify your Email Account  
  
[_Verify My Account_](http://microxxxhlpdskxxxx.jigsy.com/)





Note: Failure to Verify will lead to final termination of your email account.
Please move to inbox for verification when seen in junk or spam



**Technical Team**

**Email Administrator**

**All Right Reversed 2022.(c)**",Phishing Email
"<DIV class=hide style=""OVERFLOW: hidden; HEIGHT: 0px; WIDTH: 0px; DISPLAY: none; LINE-HEIGHT: 0; MAX-HEIGHT: 0px; VISIBILITY: hidden; mso-hide: all""></DIV>
<TABLE class=container style=""MARGIN-TOP: 0px; BACKGROUND-COLOR: rgb(234,234,234)"" cellSpacing=0 cellPadding=0 width=""100%"" border=0>
<TBODY>
<TR>
<TD align=center><!--/* Hero + Content -->
<TABLE class=shell cellSpacing=0 cellPadding=0 width=600 border=0><!--/* Content -->
<TBODY>
<TR>
<TD class=content-shell style=""BACKGROUND-POSITION: 0% 0%"" bgColor=#ffffff>
<TABLE class=content cellSpacing=0 cellPadding=0 width=""100%"" border=0><!-- Logo -->
<TBODY>
<TR>
<TD class=logo style=""PADDING-BOTTOM: 0px; PADDING-TOP: 46px; PADDING-LEFT: 0px; PADDING-RIGHT: 0px"" align=center><IMG border=0 hspace=0 alt="""" src=""https://ci3.googleusercontent.com/proxy/ZQQN6HNOJ3zD6LKGPp006t6hiteN6naAXik7db17NYjKUtw3QcbyS_Mu-ntwGYc_BvH2RHwBF5wZoRBUqMnd2ve5COD_KJuzDf8g__8eiw8=s0-d-e1-ft#http://cdn.nflximg.com/us/email/logo/newDesign/logo_v2.png"" align=baseline></TD></TR><!-- End Logo --><!-- Copy -->
<TR>
<TD class=""copy copy-important"" style=""FONT-SIZE: 18px; FONT-FAMILY: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; COLOR: rgb(34,31,31); PADDING-BOTTOM: 0px; PADDING-TOP: 22px; PADDING-LEFT: 90px; LINE-HEIGHT: 24px; PADDING-RIGHT: 90px; -webkit-font-smoothing: antialiased""></TD></TR><!-- End Copy --><!-- Toaster -->
<TR>
<TD class=toaster-shell style=""PADDING-BOTTOM: 0px; PADDING-TOP: 0px; PADDING-LEFT: 90px; MARGIN: 0px; PADDING-RIGHT: 0px; BACKGROUND-COLOR: rgb(0,113,235)"">
<TABLE class=toaster-table style=""FONT-SIZE: 16px; FONT-FAMILY: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; COLOR: rgb(255,255,255); BACKGROUND-COLOR: rgb(0,113,235)"" cellSpacing=0 cellPadding=0 width=""100%"" border=0>
<TBODY>
<TR>
<TD class=toaster-alert style=""PADDING-BOTTOM: 0px; PADDING-TOP: 0px; PADDING-LEFT: 0px; PADDING-RIGHT: 4px"" width=19>&nbsp;</TD>
<TD class=toaster style=""FONT-SIZE: 16px; FONT-FAMILY: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; COLOR: rgb(255,255,255); PADDING-BOTTOM: 12px; PADDING-TOP: 12px; PADDING-LEFT: 0px; PADDING-RIGHT: 0px; BACKGROUND-COLOR: rgb(0,113,235)"">Your account is on hold. </TD></TR></TBODY></TABLE></TD></TR><!-- End Toaster --><!-- Headline -->
<TR>
<TD class=""headline headline-important"" style=""FONT-SIZE: 32px; FONT-FAMILY: Helvetica, Arial, sans; FONT-WEIGHT: bold; COLOR: rgb(34,31,31); PADDING-BOTTOM: 10px; PADDING-TOP: 40px; PADDING-LEFT: 90px; LINE-HEIGHT: 36px; PADDING-RIGHT: 90px"">Payment details update required. </TD></TR><!-- End Headline --><!-- Copy -->
<TR>
<TD class=""copy copy-important"" style=""FONT-SIZE: 18px; FONT-FAMILY: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; COLOR: rgb(34,31,31); PADDING-BOTTOM: 0px; PADDING-TOP: 22px; PADDING-LEFT: 90px; LINE-HEIGHT: 24px; PADDING-RIGHT: 90px; -webkit-font-smoothing: antialiased"">Hello, </TD></TR><!-- End Copy --><!-- Copy -->
<TR>
<TD class=""copy copy-important"" style=""FONT-SIZE: 18px; FONT-FAMILY: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; COLOR: rgb(34,31,31); PADDING-BOTTOM: 0px; PADDING-TOP: 22px; PADDING-LEFT: 90px; LINE-HEIGHT: 24px; PADDING-RIGHT: 90px; -webkit-font-smoothing: antialiased"">We're having some trouble with your current billing information. We'll try again, but in the meantime you need to update your payment details. </TD></TR><!-- End Copy -->
<STYLE>
  .button.button-1 {
    color: #ffffff;
    background-color: #e50914;
  }
  .button-1 .button-link {
    color: #ffffff !important;
  }
</STYLE>
<!-- Button -->
<TR>
<TD class=button-shell style=""PADDING-BOTTOM: 0px; PADDING-TOP: 22px; PADDING-LEFT: 90px; PADDING-RIGHT: 90px"">
<TABLE class=""button button-1"" style=""COLOR: rgb(255,255,255); BACKGROUND-COLOR: rgb(229,9,20)"" cellSpacing=0 cellPadding=0 border=0>
<TBODY>
<TR>
<TD style=""MAX-WIDTH: 265px; PADDING-BOTTOM: 10px; PADDING-TOP: 10px; PADDING-LEFT: 16px; PADDING-RIGHT: 16px; border-radius: 2px""><A href=""https://beta-home.accesstrade.vn/wp-content/plugins/akismet/views/800086077/go""><FONT color=#ffffff>UPDATE YOUR ACCOUNT </TD></TR></TBODY></TABLE></TD></TR><!-- Copy -->
<TR>
<TD class=""copy copy-important"" style=""FONT-SIZE: 18px; FONT-FAMILY: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; COLOR: rgb(34,31,31); PADDING-BOTTOM: 0px; PADDING-TOP: 22px; PADDING-LEFT: 90px; LINE-HEIGHT: 24px; PADDING-RIGHT: 90px; -webkit-font-smoothing: antialiased"">Need help? We are&nbsp;available if you need it. Visit the <A style=""TEXT-DECORATION: underline; FONT-FAMILY: Helvetica, Arial, sans; COLOR: """">Help Center</A> or <A style=""TEXT-DECORATION: underline; FONT-FAMILY: Helvetica, Arial, sans; COLOR: "" href="""">contact us</A> . </TD></TR><!-- End Copy --><!-- Copy -->
<TR>
<TD class=""copy copy-important"" style=""FONT-SIZE: 18px; FONT-FAMILY: Helvetica Neue, Helvetica, Roboto, Segoe UI, sans-serif; COLOR: rgb(34,31,31); PADDING-BOTTOM: 0px; PADDING-TOP: 22px; PADDING-LEFT: 90px; LINE-HEIGHT: 24px; PADDING-RIGHT: 90px; -webkit-font-smoothing: antialiased"">-Your friends at Netflix </TD></TR><!-- End Copy --><!-- Escape Hatch -->
<TR>
<TD class=escape-hatch-neutral-shell style=""PADDING-BOTTOM: 0px; PADDING-TOP: 30px; PADDING-LEFT: 90px; PADDING-RIGHT: 90px""></TD></TR></TBODY></TABLE></TD></TR></TBODY></TABLE></TD></TR></TBODY></TABLE><BR><!-- Fix for Gmail on iOS -->
<DIV class=""ios-hide-max gmail-fix-no-inline"" style=""WHITE-SPACE: nowrap; FONT: 15px/0 courier; font-size-adjust: none; font-stretch: normal""></DIV>",Phishing Email
